Date,PERMNO,TICKER,COMPANY NAME,WEIGHT
2021-03-01,12476,TRGP,TARGA RESOURCES CORP,1.0
2021-03-01,12622,HCA,H C A HEALTHCARE INC,1.0
2021-03-01,13046,UI,UBIQUITI INC,1.0
2021-03-01,13407,FB,FACEBOOK INC,1.0
2021-03-01,13721,ABBV,ABBVIE INC,1.0
2021-03-01,13837,EVTC,EVERTEC INC,1.0
2021-03-01,13901,MO,ALTRIA GROUP INC,1.0
2021-03-01,14406,ESI,ELEMENT SOLUTIONS INC,1.0
2021-03-01,14593,AAPL,APPLE INC,1.0
2021-03-01,14702,AMAT,APPLIED MATERIALS INC,1.0
2021-03-01,14795,TKR,TIMKEN CO,1.0
2021-03-01,15579,TXN,TEXAS INSTRUMENTS INC,1.0
2021-03-01,15647,FLOW,S P X FLOW INC,1.0
2021-03-01,16119,ATKR,ATKORE INC,1.0
2021-03-01,17929,UGI,U G I CORP NEW,1.0
2021-03-01,25953,DOV,DOVER CORP,1.0
2021-03-01,29209,ARW,ARROW ELECTRONICS INC,1.0
2021-03-01,35124,CLGX,CORELOGIC INC,1.0
2021-03-01,42200,PKI,PERKINELMER INC,1.0
2021-03-01,49154,TGT,TARGET CORP,1.0
2021-03-01,50948,SMTC,SEMTECH CORP,1.0
2021-03-01,56223,LPX,LOUISIANA PACIFIC CORP,1.0
2021-03-01,57904,AFL,AFLAC INC,1.0
2021-03-01,58771,RBC,REGAL BELOIT CORP,1.0
2021-03-01,62092,TMO,THERMO FISHER SCIENTIFIC INC,1.0
2021-03-01,62148,CSX,C S X CORP,1.0
2021-03-01,64194,CHE,CHEMED CORP NEW,1.0
2021-03-01,75342,MTH,MERITAGE HOMES CORP,1.0
2021-03-01,76076,CSCO,CISCO SYSTEMS INC,1.0
2021-03-01,76095,HOLX,HOLOGIC INC,1.0
2021-03-01,76709,IDXX,I D E X X LABORATORIES INC,1.0
2021-03-01,77496,MHK,MOHAWK INDUSTRIES INC,1.0
2021-03-01,77520,AGCO,A G C O CORP,1.0
2021-03-01,77661,DHI,D R HORTON INC,1.0
2021-03-01,79637,UHS,UNIVERSAL HEALTH SERVICES INC,1.0
2021-03-01,79878,UFPI,U F P INDUSTRIES INC,1.0
2021-03-01,80128,VMI,VALMONT INDUSTRIES INC,1.0
2021-03-01,80575,SSD,SIMPSON MANUFACTURING CO INC,1.0
2021-03-01,80864,RS,RELIANCE STEEL & ALUMINUM CO,1.0
2021-03-01,81220,NSIT,INSIGHT ENTERPRISES INC,1.0
2021-03-01,83011,WSM,WILLIAMS SONOMA INC,1.0
2021-03-01,84172,NUS,NU SKIN ENTERPRISES INC,1.0
2021-03-01,84373,DGX,QUEST DIAGNOSTICS INC,1.0
2021-03-01,85427,GPI,GROUP 1 AUTOMOTIVE INC,1.0
2021-03-01,85792,PWR,QUANTA SERVICES INC,1.0
2021-03-01,86047,AMKR,AMKOR TECHNOLOGY INC,1.0
2021-03-01,86778,MKSI,M K S INSTRUMENTS INC,1.0
2021-03-01,87432,A,AGILENT TECHNOLOGIES INC,1.0
2021-03-01,89753,FORM,FORMFACTOR INC,1.0
2021-03-01,89866,LKQ,L K Q CORP,1.0
2021-03-01,89916,NXST,NEXSTAR MEDIA GROUP INC,1.0
2021-03-01,89971,TPX,TEMPUR SEALY INTERNATIONAL INC,1.0
2021-03-01,90520,CE,CELANESE CORP DEL,1.0
2021-03-01,90550,DLB,DOLBY LABORATORIES INC,1.0
2021-03-01,92602,PM,PHILIP MORRIS INTERNATIONAL INC,1.0
2021-03-01,93035,SEM,SELECT MEDICAL HOLDINGS CORP,1.0
2021-03-01,93330,PRI,PRIMERICA INC,1.0
2021-03-01,93374,FAF,FIRST AMERICAN FINL CORP NEW,1.0
2021-03-01,83111,ALXN,ALEXION PHARMACEUTICALS INC,0.996172
2021-03-01,61313,DCI,DONALDSON INC,0.994432
2021-03-01,48725,UNP,UNION PACIFIC CORP,0.993653
2021-03-01,79103,ORLY,O REILLY AUTOMOTIVE INC NEW,0.988332
2021-03-01,38295,SPB,SPECTRUM BRANDS HOLDINGS INC NEW,0.986805
2021-03-01,91277,QRTEA,QURATE RETAIL INC,0.985669
2021-03-01,34032,MAS,MASCO CORP,0.979885
2021-03-01,22111,JNJ,JOHNSON & JOHNSON,0.977388
2021-03-01,68196,SEIC,S E I INVESTMENTS CO,0.974331
2021-03-01,20482,ABT,ABBOTT LABORATORIES,0.969127
2021-03-01,14696,MIK,MICHAELS COMPANIES INC,0.967697
2021-03-01,14926,CDK,C D K GLOBAL INC,0.967304
2021-03-01,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,0.966899
2021-03-01,13802,APAM,ARTISAN PARTNERS ASSET MGMT INC,0.96661
2021-03-01,65307,RPM,R P M INTERNATIONAL INC,0.965639
2021-03-01,85621,MTD,METTLER TOLEDO INTERNATIONAL INC,0.955395
2021-03-01,66181,HD,HOME DEPOT INC,0.953873
2021-03-01,88031,MNST,MONSTER BEVERAGE CORP NEW,0.948657
2021-03-01,92655,UNH,UNITEDHEALTH GROUP INC,0.947271
2021-03-01,13788,ZTS,ZOETIS INC,0.93936
2021-03-01,14008,AMGN,AMGEN INC,0.938547
2021-03-01,62498,WST,WEST PHARMACEUTICAL SERVICES INC,0.937048
2021-03-01,86102,FHI,FEDERATED HERMES INC,0.933686
2021-03-01,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.927797
2021-03-01,48653,HUM,HUMANA INC,0.925279
2021-03-01,49680,DHR,DANAHER CORP,0.923559
2021-03-01,85914,BBY,BEST BUY COMPANY INC,0.92212
2021-03-01,61241,AMD,ADVANCED MICRO DEVICES INC,0.921404
2021-03-01,75510,ADBE,ADOBE INC,0.919032
2021-03-01,93312,SSNC,S S & C TECHNOLOGIES HLDGS INC,0.913177
2021-03-01,55976,WMT,WALMART INC,0.901197
2021-03-01,93096,DG,DOLLAR GENERAL CORP NEW,0.900125
2021-03-01,18163,PG,PROCTER & GAMBLE CO,0.893082
2021-03-01,20512,CACI,CACI INTERNATIONAL INC,0.887654
2021-03-01,89394,OSTK,OVERSTOCK COM INC DEL,0.865548
2021-03-01,16736,VST,VISTRA CORP,0.863751
2021-03-01,90037,HTH,HILLTOP HOLDINGS INC,0.852535
2021-03-01,21371,CAH,CARDINAL HEALTH INC,0.682877
2021-03-01,47941,TGNA,TEGNA INC,0.594122
2021-03-01,91658,AIMC,ALTRA INDUSTRIAL MOTION CORP,0.550074
2021-03-01,90708,MORN,MORNINGSTAR INC,0.520135
2021-03-01,82547,AEIS,ADVANCED ENERGY INDUSTRIES INC,0.459836
2021-03-01,87055,COST,COSTCO WHOLESALE CORP NEW,0.226601
2021-03-01,10397,WERN,WERNER ENTERPRISES INC,0.089035
2021-03-01,52716,HRC,HILL ROM HOLDINGS INC,0.027279
2021-03-01,16816,BHF,BRIGHTHOUSE FINANCIAL INC,-0.014932
2021-03-01,13928,COP,CONOCOPHILLIPS,-0.333453
2021-03-01,17036,CNNE,CANNAE HOLDINGS INC,-0.42416
2021-03-01,93289,MXL,MAXLINEAR INC,-0.661065
2021-03-01,15506,CYRX,CRYOPORT INC,-0.716511
2021-03-01,90444,ORA,ORMAT TECHNOLOGIES INC,-0.750393
2021-03-01,14988,LBRDK,LIBERTY BROADBAND CORP,-0.765277
2021-03-01,16924,DCPH,DECIPHERA PHARMACEUTICALS INC,-0.767047
2021-03-01,14782,TRUP,TRUPANION INC,-0.808205
2021-03-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.828844
2021-03-01,15108,NEWR,NEW RELIC INC,-0.830158
2021-03-01,76661,IONS,IONIS PHARMACEUTICALS INC,-0.872271
2021-03-01,52898,WTRG,ESSENTIAL UTILITIES INC,-0.893975
2021-03-01,13688,PCG,P G & E CORP,-0.919465
2021-03-01,14159,FEYE,FIREEYE INC,-0.919955
2021-03-01,13739,BFAM,BRIGHT HORIZONS FAM SOL INC NEW,-0.922855
2021-03-01,16381,BL,BLACKLINE INC,-0.929737
2021-03-01,91152,TDG,TRANSDIGM GROUP INC,-0.931753
2021-03-01,13967,PTCT,P T C THERAPEUTICS INC,-0.935518
2021-03-01,13704,NEO,NEOGENOMICS INC,-0.946605
2021-03-01,15046,NVRO,NEVRO CORP,-0.954157
2021-03-01,80191,ALB,ALBEMARLE CORP,-0.966449
2021-03-01,14054,MRTX,MIRATI THERAPEUTICS INC,-0.978477
2021-03-01,82759,NUAN,NUANCE COMMUNICATIONS INC,-0.979314
2021-03-01,90178,ALNY,ALNYLAM PHARMACEUTICALS INC,-0.984139
2021-03-01,32870,HRL,HORMEL FOODS CORP,-0.989498
2021-03-01,19561,BA,BOEING CO,-0.990333
2021-03-01,88863,EXAS,EXACT SCIENCES CORP,-0.992373
2021-03-01,83779,PEGA,PEGASYSTEMS INC,-0.99308
2021-03-01,10026,JJSF,J & J SNACK FOODS CORP,-1.0
2021-03-01,12639,CSOD,CORNERSTONE ONDEMAND INC,-1.0
2021-03-01,12872,MPC,MARATHON PETROLEUM CORP,-1.0
2021-03-01,13168,TRIP,TRIPADVISOR INC,-1.0
2021-03-01,13262,CCXI,CHEMOCENTRYX INC,-1.0
2021-03-01,13356,PSX,PHILLIPS 66,-1.0
2021-03-01,13379,SPLK,SPLUNK INC,-1.0
2021-03-01,13511,PANW,PALO ALTO NETWORKS INC,-1.0
2021-03-01,13527,FIVE,FIVE BELOW INC,-1.0
2021-03-01,13860,SEAS,SEAWORLD ENTERTAINMENT INC,-1.0
2021-03-01,13962,NSTG,NANOSTRING TECHNOLOGIES INC,-1.0
2021-03-01,14044,AGIO,AGIOS PHARMACEUTICALS INC,-1.0
2021-03-01,14136,RNG,RINGCENTRAL INC,-1.0
2021-03-01,14176,XLRN,ACCELERON PHARMA INC,-1.0
2021-03-01,14182,BURL,BURLINGTON STORES INC,-1.0
2021-03-01,14263,VCYT,VERACYTE INC,-1.0
2021-03-01,14295,TWTR,TWITTER INC,-1.0
2021-03-01,14325,TNDM,TANDEM DIABETES CARE INC,-1.0
2021-03-01,14329,ARMK,ARAMARK,-1.0
2021-03-01,14338,HLT,HILTON WORLDWIDE HOLDINGS INC,-1.0
2021-03-01,14359,XNCR,XENCOR INC,-1.0
2021-03-01,14432,ITCI,INTRA CELLULAR THERAPIES INC,-1.0
2021-03-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-1.0
2021-03-01,14472,VRNS,VARONIS SYSTEMS INC,-1.0
2021-03-01,14516,QTWO,Q 2 HOLDINGS INC,-1.0
2021-03-01,14596,FIVN,FIVE 9 INC,-1.0
2021-03-01,14641,ZEN,ZENDESK INC,-1.0
2021-03-01,14882,CZR,CAESARS ENTERTAINMENT INC DE,-1.0
2021-03-01,15065,FGEN,FIBROGEN INC,-1.0
2021-03-01,15167,SHAK,SHAKE SHACK INC,-1.0
2021-03-01,15272,SEDG,SOLAREDGE TECHNOLOGIES INC,-1.0
2021-03-01,15454,GKOS,GLAUKOS CORP,-1.0
2021-03-01,15534,NTRA,NATERA INC,-1.0
2021-03-01,15585,TDOC,TELADOC HEALTH INC,-1.0
2021-03-01,15627,PLNT,PLANET FITNESS INC,-1.0
2021-03-01,15694,PEN,PENUMBRA INC,-1.0
2021-03-01,15729,PSTG,PURE STORAGE INC,-1.0
2021-03-01,16140,TWLO,TWILIO INC,-1.0
2021-03-01,16382,COUP,COUPA SOFTWARE INC,-1.0
2021-03-01,16595,SNAP,SNAP INC,-1.0
2021-03-01,16649,OKTA,OKTA INC,-1.0
2021-03-01,16968,MDB,MONGODB INC,-1.0
2021-03-01,18649,BCO,BRINKS CO,-1.0
2021-03-01,23026,FE,FIRSTENERGY CORP,-1.0
2021-03-01,24328,EQT,E Q T CORP,-1.0
2021-03-01,26403,DIS,DISNEY WALT CO,-1.0
2021-03-01,28484,HES,HESS CORP,-1.0
2021-03-01,28804,ALK,ALASKA AIRGROUP INC,-1.0
2021-03-01,43123,ATI,ALLEGHENY TECHNOLOGIES,-1.0
2021-03-01,58683,LUV,SOUTHWEST AIRLINES CO,-1.0
2021-03-01,77702,SBUX,STARBUCKS CORP,-1.0
2021-03-01,78875,CREE,CREE INC,-1.0
2021-03-01,79839,ITRI,ITRON INC,-1.0
2021-03-01,80069,ARWR,ARROWHEAD PHARMACEUTICALS INC,-1.0
2021-03-01,82670,TGTX,T G THERAPEUTICS INC,-1.0
2021-03-01,87337,PLUG,PLUG POWER INC,-1.0
2021-03-01,87430,KTOS,KRATOS DEFENSE & SECUR SOLS INC,-1.0
2021-03-01,88351,INSM,INSMED INC,-1.0
2021-03-01,88421,ARNA,ARENA PHARMACEUTICALS INC,-1.0
2021-03-01,89031,AXON,AXON ENTERPRISE INC,-1.0
2021-03-01,89353,JBLU,JETBLUE AIRWAYS CORP,-1.0
2021-03-01,90188,NUVA,NUVASIVE INC,-1.0
2021-03-01,90427,TXRH,TEXAS ROADHOUSE INC,-1.0
2021-03-01,90505,LVS,LAS VEGAS SANDS CORP,-1.0
2021-03-01,90808,EXPE,EXPEDIA GROUP INC,-1.0
2021-03-01,90856,ATRC,ATRICURE INC,-1.0
2021-03-01,91041,LYV,LIVE NATION ENTERTAINMENT INC,-1.0
2021-03-01,91103,UAL,UNITED AIRLINES HOLDINGS INC,-1.0
2021-03-01,91237,VG,VONAGE HOLDINGS CORP,-1.0
2021-03-01,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-1.0
2021-03-01,91659,ALGT,ALLEGIANT TRAVEL CO,-1.0
2021-03-01,91926,DAL,DELTA AIR LINES INC,-1.0
2021-03-01,92143,PRO,P R O S HOLDINGS INC,-1.0
2021-03-01,93098,H,HYATT HOTELS CORP,-1.0
2021-03-01,93150,CIT,C I T GROUP INC NEW,-1.0
2021-03-01,93423,SIX,SIX FLAGS ENTERTAINMENT CORP,-1.0
2021-04-01,10107,MSFT,MICROSOFT CORP,1.0
2021-04-01,10874,BC,BRUNSWICK CORP,1.0
2021-04-01,12062,LH,LABORATORY CORP AMERICA HLDGS,1.0
2021-04-01,12476,TRGP,TARGA RESOURCES CORP,1.0
2021-04-01,12622,HCA,H C A HEALTHCARE INC,1.0
2021-04-01,12981,FBHS,FORTUNE BRANDS HOME & SECUR INC,1.0
2021-04-01,13407,FB,FACEBOOK INC,1.0
2021-04-01,13802,APAM,ARTISAN PARTNERS ASSET MGMT INC,1.0
2021-04-01,13862,TMHC,TAYLOR MORRISON HOME CORP,1.0
2021-04-01,13901,MO,ALTRIA GROUP INC,1.0
2021-04-01,14008,AMGN,AMGEN INC,1.0
2021-04-01,14406,ESI,ELEMENT SOLUTIONS INC,1.0
2021-04-01,14479,IBP,INSTALLED BUILDING PRODUCTS INC,1.0
2021-04-01,14593,AAPL,APPLE INC,1.0
2021-04-01,14696,MIK,MICHAELS COMPANIES INC,1.0
2021-04-01,14702,AMAT,APPLIED MATERIALS INC,1.0
2021-04-01,14795,TKR,TIMKEN CO,1.0
2021-04-01,14926,CDK,C D K GLOBAL INC,1.0
2021-04-01,15579,TXN,TEXAS INSTRUMENTS INC,1.0
2021-04-01,15647,FLOW,S P X FLOW INC,1.0
2021-04-01,16119,ATKR,ATKORE INC,1.0
2021-04-01,16290,FLGT,FULGENT GENETICS INC,1.0
2021-04-01,16554,JELD,JELD WEN HOLDING INC,1.0
2021-04-01,17929,UGI,U G I CORP NEW,1.0
2021-04-01,22825,CMD,CANTEL MEDICAL CORP,1.0
2021-04-01,25953,DOV,DOVER CORP,1.0
2021-04-01,29209,ARW,ARROW ELECTRONICS INC,1.0
2021-04-01,42200,PKI,PERKINELMER INC,1.0
2021-04-01,48653,HUM,HUMANA INC,1.0
2021-04-01,48725,UNP,UNION PACIFIC CORP,1.0
2021-04-01,49154,TGT,TARGET CORP,1.0
2021-04-01,52716,HRC,HILL ROM HOLDINGS INC,1.0
2021-04-01,56223,LPX,LOUISIANA PACIFIC CORP,1.0
2021-04-01,57904,AFL,AFLAC INC,1.0
2021-04-01,58771,RBC,REGAL BELOIT CORP,1.0
2021-04-01,62092,TMO,THERMO FISHER SCIENTIFIC INC,1.0
2021-04-01,64194,CHE,CHEMED CORP NEW,1.0
2021-04-01,65307,RPM,R P M INTERNATIONAL INC,1.0
2021-04-01,66181,HD,HOME DEPOT INC,1.0
2021-04-01,68196,SEIC,S E I INVESTMENTS CO,1.0
2021-04-01,75342,MTH,MERITAGE HOMES CORP,1.0
2021-04-01,76076,CSCO,CISCO SYSTEMS INC,1.0
2021-04-01,76095,HOLX,HOLOGIC INC,1.0
2021-04-01,77496,MHK,MOHAWK INDUSTRIES INC,1.0
2021-04-01,77520,AGCO,A G C O CORP,1.0
2021-04-01,77661,DHI,D R HORTON INC,1.0
2021-04-01,79103,ORLY,O REILLY AUTOMOTIVE INC NEW,1.0
2021-04-01,79637,UHS,UNIVERSAL HEALTH SERVICES INC,1.0
2021-04-01,79878,UFPI,U F P INDUSTRIES INC,1.0
2021-04-01,80128,VMI,VALMONT INDUSTRIES INC,1.0
2021-04-01,80575,SSD,SIMPSON MANUFACTURING CO INC,1.0
2021-04-01,80864,RS,RELIANCE STEEL & ALUMINUM CO,1.0
2021-04-01,83011,WSM,WILLIAMS SONOMA INC,1.0
2021-04-01,84172,NUS,NU SKIN ENTERPRISES INC,1.0
2021-04-01,84373,DGX,QUEST DIAGNOSTICS INC,1.0
2021-04-01,85427,GPI,GROUP 1 AUTOMOTIVE INC,1.0
2021-04-01,85792,PWR,QUANTA SERVICES INC,1.0
2021-04-01,85914,BBY,BEST BUY COMPANY INC,1.0
2021-04-01,86102,FHI,FEDERATED HERMES INC,1.0
2021-04-01,86778,MKSI,M K S INSTRUMENTS INC,1.0
2021-04-01,87432,A,AGILENT TECHNOLOGIES INC,1.0
2021-04-01,89866,LKQ,L K Q CORP,1.0
2021-04-01,89916,NXST,NEXSTAR MEDIA GROUP INC,1.0
2021-04-01,89971,TPX,TEMPUR SEALY INTERNATIONAL INC,1.0
2021-04-01,90520,CE,CELANESE CORP DEL,1.0
2021-04-01,90550,DLB,DOLBY LABORATORIES INC,1.0
2021-04-01,92602,PM,PHILIP MORRIS INTERNATIONAL INC,1.0
2021-04-01,92655,UNH,UNITEDHEALTH GROUP INC,1.0
2021-04-01,93035,SEM,SELECT MEDICAL HOLDINGS CORP,1.0
2021-04-01,93330,PRI,PRIMERICA INC,1.0
2021-04-01,93374,FAF,FIRST AMERICAN FINL CORP NEW,1.0
2021-04-01,83111,ALXN,ALEXION PHARMACEUTICALS INC,0.997188
2021-04-01,89753,FORM,FORMFACTOR INC,0.994242
2021-04-01,62148,CSX,C S X CORP,0.993069
2021-04-01,86047,AMKR,AMKOR TECHNOLOGY INC,0.992438
2021-04-01,85621,MTD,METTLER TOLEDO INTERNATIONAL INC,0.989303
2021-04-01,20512,CACI,CACI INTERNATIONAL INC,0.989172
2021-04-01,11809,CLH,CLEAN HARBORS INC,0.987172
2021-04-01,88031,MNST,MONSTER BEVERAGE CORP NEW,0.984852
2021-04-01,61313,DCI,DONALDSON INC,0.981745
2021-04-01,18163,PG,PROCTER & GAMBLE CO,0.979092
2021-04-01,20482,ABT,ABBOTT LABORATORIES,0.969586
2021-04-01,93312,SSNC,S S & C TECHNOLOGIES HLDGS INC,0.962614
2021-04-01,13837,EVTC,EVERTEC INC,0.956785
2021-04-01,13788,ZTS,ZOETIS INC,0.952888
2021-04-01,75510,ADBE,ADOBE INC,0.950397
2021-04-01,49680,DHR,DANAHER CORP,0.947188
2021-04-01,55976,WMT,WALMART INC,0.946153
2021-04-01,50948,SMTC,SEMTECH CORP,0.941182
2021-04-01,62498,WST,WEST PHARMACEUTICAL SERVICES INC,0.940795
2021-04-01,76709,IDXX,I D E X X LABORATORIES INC,0.940646
2021-04-01,76744,VRTX,VERTEX PHARMACEUTICALS INC,0.937986
2021-04-01,35124,CLGX,CORELOGIC INC,0.93607
2021-04-01,13046,UI,UBIQUITI INC,0.935317
2021-04-01,91277,QRTEA,QURATE RETAIL INC,0.933264
2021-04-01,16736,VST,VISTRA CORP,0.892587
2021-04-01,90037,HTH,HILLTOP HOLDINGS INC,0.880637
2021-04-01,89394,OSTK,OVERSTOCK COM INC DEL,0.853798
2021-04-01,21371,CAH,CARDINAL HEALTH INC,0.811638
2021-04-01,47941,TGNA,TEGNA INC,0.61604
2021-04-01,91658,AIMC,ALTRA INDUSTRIAL MOTION CORP,0.52588
2021-04-01,82547,AEIS,ADVANCED ENERGY INDUSTRIES INC,0.480603
2021-04-01,38295,SPB,SPECTRUM BRANDS HOLDINGS INC NEW,0.435466
2021-04-01,64186,CI,CIGNA CORP NEW,0.232175
2021-04-01,10397,WERN,WERNER ENTERPRISES INC,0.097849
2021-04-01,78664,DDD,3 D SYSTEMS CORP DEL,0.03418
2021-04-01,13928,COP,CONOCOPHILLIPS,-0.339599
2021-04-01,93150,CIT,C I T GROUP INC NEW,-0.43071
2021-04-01,17036,CNNE,CANNAE HOLDINGS INC,-0.449927
2021-04-01,14813,MARA,MARATHON DIGITAL HOLDINGS INC,-0.667438
2021-04-01,90444,ORA,ORMAT TECHNOLOGIES INC,-0.688797
2021-04-01,16968,MDB,MONGODB INC,-0.692922
2021-04-01,15065,FGEN,FIBROGEN INC,-0.693757
2021-04-01,87337,PLUG,PLUG POWER INC,-0.740775
2021-04-01,79839,ITRI,ITRON INC,-0.756114
2021-04-01,14988,LBRDK,LIBERTY BROADBAND CORP,-0.768533
2021-04-01,14136,RNG,RINGCENTRAL INC,-0.787682
2021-04-01,16595,SNAP,SNAP INC,-0.796348
2021-04-01,14436,RARE,ULTRAGENYX PHARMACEUTICALS INC,-0.80441
2021-04-01,15046,NVRO,NEVRO CORP,-0.805791
2021-04-01,16381,BL,BLACKLINE INC,-0.812614
2021-04-01,14811,FWONK,LIBERTY MEDIA CORP 3RD NEW,-0.817305
2021-04-01,15585,TDOC,TELADOC HEALTH INC,-0.822036
2021-04-01,14295,TWTR,TWITTER INC,-0.825693
2021-04-01,14472,VRNS,VARONIS SYSTEMS INC,-0.839136
2021-04-01,16649,OKTA,OKTA INC,-0.843079
2021-04-01,14596,FIVN,FIVE 9 INC,-0.843905
2021-04-01,83779,PEGA,PEGASYSTEMS INC,-0.858141
2021-04-01,89031,AXON,AXON ENTERPRISE INC,-0.860569
2021-04-01,12639,CSOD,CORNERSTONE ONDEMAND INC,-0.862602
2021-04-01,16140,TWLO,TWILIO INC,-0.867312
2021-04-01,14359,XNCR,XENCOR INC,-0.873933
2021-04-01,12872,MPC,MARATHON PETROLEUM CORP,-0.885968
2021-04-01,91237,VG,VONAGE HOLDINGS CORP,-0.894073
2021-04-01,13704,NEO,NEOGENOMICS INC,-0.895693
2021-04-01,15627,PLNT,PLANET FITNESS INC,-0.897871
2021-04-01,13511,PANW,PALO ALTO NETWORKS INC,-0.898804
2021-04-01,80191,ALB,ALBEMARLE CORP,-0.900357
2021-04-01,14325,TNDM,TANDEM DIABETES CARE INC,-0.91934
2021-04-01,15729,PSTG,PURE STORAGE INC,-0.921273
2021-04-01,14159,FEYE,FIREEYE INC,-0.931834
2021-04-01,14882,CZR,CAESARS ENTERTAINMENT INC DE,-0.935868
2021-04-01,93098,H,HYATT HOTELS CORP,-0.94028
2021-04-01,13379,SPLK,SPLUNK INC,-0.947319
2021-04-01,91152,TDG,TRANSDIGM GROUP INC,-0.949905
2021-04-01,52898,WTRG,ESSENTIAL UTILITIES INC,-0.951125
2021-04-01,15694,PEN,PENUMBRA INC,-0.951279
2021-04-01,91041,LYV,LIVE NATION ENTERTAINMENT INC,-0.952595
2021-04-01,78875,CREE,CREE INC,-0.952996
2021-04-01,82759,NUAN,NUANCE COMMUNICATIONS INC,-0.958208
2021-04-01,88863,EXAS,EXACT SCIENCES CORP,-0.960705
2021-04-01,15272,SEDG,SOLAREDGE TECHNOLOGIES INC,-0.963534
2021-04-01,91659,ALGT,ALLEGIANT TRAVEL CO,-0.967735
2021-04-01,90505,LVS,LAS VEGAS SANDS CORP,-0.97058
2021-04-01,26403,DIS,DISNEY WALT CO,-0.976063
2021-04-01,14338,HLT,HILTON WORLDWIDE HOLDINGS INC,-0.977657
2021-04-01,13356,PSX,PHILLIPS 66,-0.981791
2021-04-01,13739,BFAM,BRIGHT HORIZONS FAM SOL INC NEW,-0.990978
2021-04-01,87430,KTOS,KRATOS DEFENSE & SECUR SOLS INC,-0.991973
2021-04-01,16924,DCPH,DECIPHERA PHARMACEUTICALS INC,-0.99245
2021-04-01,10026,JJSF,J & J SNACK FOODS CORP,-0.992616
2021-04-01,12503,NAV,NAVISTAR INTERNATIONAL CORP,-1.0
2021-04-01,13169,ZNGA,ZYNGA INC,-1.0
2021-04-01,13262,CCXI,CHEMOCENTRYX INC,-1.0
2021-04-01,13527,FIVE,FIVE BELOW INC,-1.0
2021-04-01,13688,PCG,P G & E CORP,-1.0
2021-04-01,13860,SEAS,SEAWORLD ENTERTAINMENT INC,-1.0
2021-04-01,13962,NSTG,NANOSTRING TECHNOLOGIES INC,-1.0
2021-04-01,13967,PTCT,P T C THERAPEUTICS INC,-1.0
2021-04-01,14044,AGIO,AGIOS PHARMACEUTICALS INC,-1.0
2021-04-01,14054,MRTX,MIRATI THERAPEUTICS INC,-1.0
2021-04-01,14176,XLRN,ACCELERON PHARMA INC,-1.0
2021-04-01,14182,BURL,BURLINGTON STORES INC,-1.0
2021-04-01,14329,ARMK,ARAMARK,-1.0
2021-04-01,14432,ITCI,INTRA CELLULAR THERAPIES INC,-1.0
2021-04-01,14516,QTWO,Q 2 HOLDINGS INC,-1.0
2021-04-01,14641,ZEN,ZENDESK INC,-1.0
2021-04-01,14782,TRUP,TRUPANION INC,-1.0
2021-04-01,15167,SHAK,SHAKE SHACK INC,-1.0
2021-04-01,15222,IOVA,IOVANCE BIOTHERAPEUTICS INC,-1.0
2021-04-01,15454,GKOS,GLAUKOS CORP,-1.0
2021-04-01,15506,CYRX,CRYOPORT INC,-1.0
2021-04-01,15534,NTRA,NATERA INC,-1.0
2021-04-01,15831,AXSM,AXSOME THERAPEUTICS INC,-1.0
2021-04-01,16382,COUP,COUPA SOFTWARE INC,-1.0
2021-04-01,17342,DBX,DROPBOX INC,-1.0
2021-04-01,18649,BCO,BRINKS CO,-1.0
2021-04-01,19561,BA,BOEING CO,-1.0
2021-04-01,23026,FE,FIRSTENERGY CORP,-1.0
2021-04-01,24328,EQT,E Q T CORP,-1.0
2021-04-01,27562,CBRL,CRACKER BARREL OLD COUNTRY STORE,-1.0
2021-04-01,28484,HES,HESS CORP,-1.0
2021-04-01,28804,ALK,ALASKA AIRGROUP INC,-1.0
2021-04-01,32870,HRL,HORMEL FOODS CORP,-1.0
2021-04-01,40272,IFF,INTERNATIONAL FLAVORS & FRAG INC,-1.0
2021-04-01,58683,LUV,SOUTHWEST AIRLINES CO,-1.0
2021-04-01,76661,IONS,IONIS PHARMACEUTICALS INC,-1.0
2021-04-01,76750,MNRO,MONRO INC,-1.0
2021-04-01,77702,SBUX,STARBUCKS CORP,-1.0
2021-04-01,80069,ARWR,ARROWHEAD PHARMACEUTICALS INC,-1.0
2021-04-01,82670,TGTX,T G THERAPEUTICS INC,-1.0
2021-04-01,82779,NVAX,NOVAVAX INC,-1.0
2021-04-01,88351,INSM,INSMED INC,-1.0
2021-04-01,88421,ARNA,ARENA PHARMACEUTICALS INC,-1.0
2021-04-01,89353,JBLU,JETBLUE AIRWAYS CORP,-1.0
2021-04-01,90178,ALNY,ALNYLAM PHARMACEUTICALS INC,-1.0
2021-04-01,90188,NUVA,NUVASIVE INC,-1.0
2021-04-01,90427,TXRH,TEXAS ROADHOUSE INC,-1.0
2021-04-01,90808,EXPE,EXPEDIA GROUP INC,-1.0
2021-04-01,90856,ATRC,ATRICURE INC,-1.0
