target_month,permno,ticker,company_name,weight,ret_exc_lead1m,pred
2021-02-28,12503,NAV,NAVISTAR INTERNATIONAL CORP,0.01,0.001319,0.026140054544328876
2021-02-28,18592,CTVA,CORTEVA INC,0.01,0.13593100000000002,0.02610149896666901
2021-02-28,85198,OZK,BANK O Z K,0.01,0.109212,0.025928403742267615
2021-02-28,60442,PNC,P N C FINANCIAL SERVICES GRP INC,0.01,0.17303200000000002,0.025836978469293722
2021-02-28,75860,IMGN,IMMUNOGEN INC,0.01,0.227164,0.02581995349698502
2021-02-28,25129,CBSH,COMMERCE BANCSHARES INC,0.01,0.10736,0.025774135041499537
2021-02-28,86979,JNPR,JUNIPER NETWORKS INC,0.01,-0.038538,0.02570660085335481
2021-02-28,10933,MKL,MARKEL CORP,0.01,0.123031,0.02562600955574942
2021-02-28,84129,ZION,ZIONS BANCORPORATION N A,0.01,0.212619,0.02552953489371074
2021-02-28,61516,BIO,BIO RAD LABORATORIES INC,0.01,0.018656,0.025490972263249208
2021-02-28,34746,FITB,FIFTH THIRD BANCORP,0.01,0.199056,0.02541440722969613
2021-02-28,57904,AFL,AFLAC INC,0.01,0.067484,0.025371791714078034
2021-02-28,79210,RGA,REINSURANCE GROUP OF AMERICA INC,0.01,0.170387,0.02534658722390723
2021-02-28,19081,SITM,SITIME CORP,0.01,-0.201766,0.025266272181474654
2021-02-28,93374,FAF,FIRST AMERICAN FINL CORP NEW,0.01,0.004736,0.025161084434012226
2021-02-28,89195,PFG,PRINCIPAL FINANCIAL GROUP INC,0.01,0.15968700000000002,0.025105039965359174
2021-02-28,85931,WDR,WADDELL & REED FINANCIAL INC,0.01,-0.007953,0.025023837896890957
2021-02-28,27888,CFR,CULLEN FROST BANKERS INC,0.01,0.139432,0.02502152821292449
2021-02-28,82924,JWA,WILEY JOHN & SONS INC,0.01,0.15496500000000002,0.02500671445181015
2021-02-28,50017,RRC,RANGE RESOURCES CORP,-0.01,0.046643,-0.028004089322767288
2021-02-28,14328,AMC,A M C ENTERTAINMENT HOLDINGS INC,-0.01,-0.395973,-0.028006932365644843
2021-02-28,17313,BLNK,BLINK CHARGING CO,-0.01,-0.226426,-0.02816126968344144
2021-02-28,77462,M,MACYS INC,-0.01,0.011258,-0.028307223618331438
2021-02-28,91594,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,-0.01,0.264496,-0.028653089622925617
2021-02-28,15943,IZEA,I Z E A WORLDWIDE INC,-0.01,-0.162884,-0.028841384837734862
2021-02-28,14161,FPRX,FIVE PRIME THERAPEUTICS INC,-0.01,0.32949999999999996,-0.029038683704839006
2021-02-28,44813,CVM,CEL SCI CORP,-0.01,-0.288622,-0.029080235873954082
2021-02-28,81666,HA,HAWAIIAN HOLDINGS INC,-0.01,0.37041999999999997,-0.02926983294963745
2021-02-28,15995,SENS,SENSEONICS HOLDINGS INC,-0.01,0.44299299999999997,-0.030357505777373544
2021-02-28,78170,SM,S M ENERGY CO,-0.01,0.651922,-0.030701773541748214
2021-02-28,19460,ADTX,ADITX THERAPEUTICS INC,-0.01,-0.187713,-0.03124470781860562
2021-02-28,19230,CIIC,CIIG MERGER CORP,-0.01,-0.14920999999999998,-0.03145297435058165
2021-02-28,21020,AAL,AMERICAN AIRLINES GROUP INC,-0.01,0.219524,-0.031551675735209506
2021-02-28,19338,SKLZ,SKILLZ INC,-0.01,0.14441600000000002,-0.03171896958361648
2021-02-28,19388,DNMR,DANIMER SCIENTIFIC INC,-0.01,-0.102869,-0.0317874240335931
2021-02-28,16820,CODX,CO DIAGNOSTICS INC,-0.01,0.071606,-0.032217534371314874
2021-02-28,88511,CRIS,CURIS INC,-0.01,-0.058418000000000005,-0.03253793581661313
2021-02-28,19970,INAQ,I N S U ACQUISITION CORP II,-0.01,0.017255,-0.032643336221761646
2021-02-28,19649,PSAC,PROPERTY SOLUTIONS ACQ CORP,-0.01,-0.23635899999999999,-0.03281158146313131
2021-02-28,12360,PACB,PACIFIC BIOSCIENCES CALIF INC,-0.01,-0.055068000000000006,-0.03281877951923773
2021-02-28,19891,BFT,FOLEY TRASIMENE ACQ CORP II,-0.01,-0.013663999999999999,-0.03315344351525125
2021-02-28,80306,BCRX,BIOCRYST PHARMACEUTICALS INC,-0.01,0.265213,-0.03372191458377944
2021-02-28,14276,KODK,EASTMAN KODAK CO,-0.01,-0.101192,-0.03390514232415751
2021-02-28,77699,FCEL,FUELCELL ENERGY INC,-0.01,-0.184053,-0.03394572880683496
2021-02-28,19955,CFII,C F FINANCE ACQUISITION CORP II,-0.01,-0.081151,-0.03403218938109454
2021-02-28,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,0.215978,-0.034106839555802355
2021-02-28,17107,BOXL,BOXLIGHT CORP,-0.01,0.356053,-0.034136018658181486
2021-02-28,15014,PLAY,DAVE & BUSTERS ENTERTAINMENT INC,-0.01,0.193665,-0.03432298084210209
2021-02-28,15186,VUZI,VUZIX CORP,-0.01,0.703122,-0.035085665094460754
2021-02-28,88173,LXRX,LEXICON PHARMACEUTICALS INC,-0.01,-0.091069,-0.035389835877346884
2021-02-28,15775,ACRS,ACLARIS THERAPEUTICS INC,-0.01,0.07368999999999999,-0.03553134775477057
2021-02-28,90808,EXPE,EXPEDIA GROUP INC,-0.01,0.297296,-0.03566636365259388
2021-02-28,18116,GRTS,GRITSTONE ONCOLOGY INC,-0.01,-0.250321,-0.03651338260357789
2021-02-28,76644,X,UNITED STATES STEEL CORP NEW,-0.01,-0.064232,-0.03653750001097892
2021-02-28,18214,TWST,TWIST BIOSCIENCE CORP,-0.01,-0.16353099999999998,-0.03664435107867255
2021-02-28,16964,SPCE,VIRGIN GALACTIC HOLDINGS INC,-0.01,-0.15944899999999998,-0.036954938159294015
2021-02-28,27422,CLF,CLEVELAND CLIFFS INC NEW,-0.01,-0.13042299999999998,-0.03695814371959925
2021-02-28,16463,GNUS,GENIUS BRANDS INTERNATIONAL INC,-0.01,-0.044989,-0.037028130205053876
2021-02-28,12527,IBIO,IBIO INC,-0.01,0.099955,-0.03710894540785741
2021-02-28,14580,MGNI,MAGNITE INC,-0.01,0.410752,-0.03713376460645154
2021-02-28,15381,OPGN,OPGEN INC,-0.01,0.055255,-0.0371368203718364
2021-02-28,63765,SWN,SOUTHWESTERN ENERGY CO,-0.01,0.074226,-0.037399791492604036
2021-02-28,16250,ATOM,ATOMERA INC,-0.01,-0.025811,-0.03779997476679402
2021-02-28,92213,RIOT,RIOT BLOCKCHAIN INC,-0.01,1.1315339999999998,-0.03792771676971609
2021-02-28,13453,CEMI,CHEMBIO DIAGNOSTICS INC,-0.01,-0.15634199999999998,-0.03823307176753517
2021-02-28,90029,DVAX,DYNAVAX TECHNOLOGIES CORP,-0.01,0.38664299999999996,-0.03838350838284552
2021-02-28,12350,NETE,NET ELEMENT INC,-0.01,-0.183524,-0.038419936862022185
2021-02-28,78071,BIOL,BIOLASE INC,-0.01,-0.197213,-0.03913088168094335
2021-02-28,14056,ONTX,ONCONOVA THERAPEUTICS INC,-0.01,0.865627,-0.0394218999890227
2021-02-28,77902,CAKE,CHEESECAKE FACTORY INC,-0.01,0.22188100000000002,-0.04033807496301741
2021-02-28,19919,STPK,STAR PEAK ENERGY TRANSITION CORP,-0.01,0.26121,-0.04058812614012613
2021-02-28,17977,TLRY,TILRAY INC,-0.01,0.345811,-0.04090810312387564
2021-02-28,18533,RMO,ROMEO POWER INC,-0.01,-0.30617900000000003,-0.04166553496090633
2021-02-28,17821,SRRK,SCHOLAR ROCK HOLDING CORP,-0.01,-0.09324,-0.042479631744047876
2021-02-28,92589,KNDI,KANDI TECHNOLOGIES GROUP INC,-0.01,-0.204539,-0.04331805002000779
2021-02-28,90978,SPWR,SUNPOWER CORP,-0.01,-0.356275,-0.04421250397673653
2021-02-28,16012,ISUN,ISUN INC,-0.01,-0.357154,-0.04463360849908094
2021-02-28,80926,CPE,CALLON PETROLEUM CO DEL,-0.01,0.8474980000000001,-0.04480888261952858
2021-02-28,90751,DBI,DESIGNER BRANDS INC,-0.01,0.019547,-0.04532471354525788
2021-02-28,14720,UAVS,AGEAGLE AERIAL SYSTEMS INC,-0.01,-0.170976,-0.04617593582695937
2021-02-28,13730,PBF,P B F ENERGY INC,-0.01,0.6764600000000001,-0.047135834243834863
2021-02-28,87337,PLUG,PLUG POWER INC,-0.01,-0.234175,-0.0474941918573277
2021-02-28,15902,LMFA,L M FUNDING AMERICA INC,-0.01,-0.243947,-0.04755720058396503
2021-02-28,16528,POLA,POLAR POWER INC,-0.01,-0.343092,-0.047845129395018046
2021-02-28,15056,ADMA,ADMA BIOLOGICS INC,-0.01,0.040496,-0.04791110265371961
2021-02-28,79586,FTEK,FUEL TECH INC,-0.01,-0.300244,-0.04802728906801014
2021-02-28,48072,KOSS,KOSS CORP,-0.01,-0.7389509999999999,-0.049053410045732604
2021-02-28,90031,ONCT,ONCTERNAL THERAPEUTICS INC,-0.01,0.20697900000000002,-0.049206902917202464
2021-02-28,13812,MRIN,MARIN SOFTWARE INC,-0.01,-0.078749,-0.0505782788754324
2021-02-28,82163,ADMP,ADAMIS PHARMACEUTICALS CORP,-0.01,-0.026132,-0.05068542558291131
2021-02-28,12579,GEVO,GEVO INC,-0.01,-0.044336,-0.051200062824638674
2021-02-28,18894,BCDA,BIOCARDIA INC,-0.01,-0.056006,-0.05172049004406319
2021-02-28,90640,AYRO,AYRO INC,-0.01,0.074918,-0.05268755801262008
2021-02-28,91201,IGC,INDIA GLOBALIZATION CAPITAL INC,-0.01,0.106873,-0.05327523642508409
2021-02-28,13693,ATOS,ATOSSA THERAPEUTICS INC,-0.01,0.230724,-0.05373161200978904
2021-02-28,18553,BEEM,BEAM GLOBAL,-0.01,-0.257882,-0.0541280623082001
2021-02-28,14813,MARA,MARATHON PATENT GROUP INC,-0.01,0.45366799999999996,-0.05471762404148215
2021-02-28,13265,OEG,ORBITAL ENERGY GROUP INC,-0.01,-0.20312999999999998,-0.054860088380825206
2021-02-28,16146,APVO,APTEVO THERAPEUTICS INC,-0.01,-0.023627,-0.0551566184194657
2021-02-28,15172,AVGR,AVINGER INC,-0.01,0.095845,-0.05533140101457449
2021-02-28,76908,TRXC,TRANSENTERIX INC,-0.01,0.256712,-0.055934435404971526
2021-02-28,14934,NXTD,NXT ID INC,-0.01,0.319955,-0.056193480380125824
2021-02-28,16927,FUV,ARCIMOTO INC,-0.01,-0.171183,-0.056257200533779195
2021-02-28,79066,GBR,NEW CONCEPT ENERGY INC,-0.01,-0.472592,-0.058081962792468626
2021-02-28,15375,JAGX,JAGUAR HEALTH INC,-0.01,-0.25536400000000004,-0.05877101749265083
2021-02-28,83885,MVIS,MICROVISION INC WA,-0.01,1.092847,-0.05982192668824922
2021-02-28,93373,EXPR,EXPRESS INC,-0.01,-0.551712,-0.06162485257327634
2021-02-28,91269,CBAT,C B A K ENERGY TECHNOLOGY INC,-0.01,-0.19569699999999998,-0.06227492411207357
2021-02-28,18102,BNGO,BIONANO GENOMICS INC,-0.01,-0.119502,-0.0625231770424986
2021-02-28,16541,AQB,AQUABOUNTY TECHNOLOGIES INC,-0.01,-0.288912,-0.06255298644770889
2021-02-28,15273,SUNW,SUNWORKS INC,-0.01,-0.25652800000000003,-0.06525876789424166
2021-02-28,16393,OBLN,OBALON THERAPEUTICS INC,-0.01,-0.23782299999999998,-0.06565362477263455
2021-02-28,92594,SLS,SELLAS LIFE SCIENCES GROUP INC,-0.01,0.332742,-0.06580620861240155
2021-02-28,15132,OCGN,OCUGEN INC,-0.01,5.186396,-0.06733745129368658
2021-02-28,84302,DPW,AULT GLOBAL HOLDINGS INC,-0.01,-0.12719999999999998,-0.06944381386547271
2021-02-28,19831,GLSI,GREENWICH LIFESCIENCES INC,-0.01,-0.164578,-0.07174103287777447
2021-02-28,91964,OPTT,OCEAN POWER TECHNOLOGIES INC,-0.01,-0.084833,-0.07280218958795664
2021-02-28,75672,WWR,WESTWATER RESOURCES INC,-0.01,-0.037663,-0.07588298943670102
2021-02-28,93069,FTFT,FUTURE FINTECH GROUP INC,-0.01,0.07626,-0.07932842996024803
2021-03-31,79906,INCY,INCYTE CORP,0.01,0.033154,0.039793905537120595
2021-03-31,78829,UMBF,U M B FINANCIAL CORP,0.01,0.098077,0.03899165716410227
2021-03-31,14359,XNCR,XENCOR INC,0.01,-0.126067,0.03712088426412262
2021-03-31,14828,SAGE,SAGE THERAPEUTICS INC,0.01,-0.119439,0.03666263724522288
2021-03-31,18539,HYLN,HYLIION HOLDINGS CORP,0.01,-0.294339,0.03624494993671522
2021-03-31,15065,FGEN,FIBROGEN INC,0.01,-0.306243,0.03621484008956136
2021-03-31,87842,MET,METLIFE INC,0.01,0.055355,0.03542777481464079
2021-03-31,19807,VNT,VONTIER CORP,0.01,-0.036014,0.035120483936535024
2021-03-31,12503,NAV,NAVISTAR INTERNATIONAL CORP,0.01,-0.000708,0.03504263119093658
2021-03-31,85020,PPBI,PACIFIC PREMIER BANCORP INC,0.01,0.077889,0.0348723858324572
2021-03-31,11018,FBP,FIRST BANCORP P R,0.01,0.073376,0.034651552477326056
2021-03-31,87179,NTCT,NETSCOUT SYSTEMS INC,0.01,-0.002153,0.033645571313723664
2021-03-31,85002,SRPT,SAREPTA THERAPEUTICS INC,0.01,-0.143951,0.0330863144271476
2021-03-31,19854,EBC,EASTERN BANKSHARES INC,0.01,0.099013,0.03227998664962966
2021-03-31,49656,BK,BANK OF NEW YORK MELLON CORP,0.01,0.121652,0.03227107043568251
2021-03-31,85863,COLM,COLUMBIA SPORTSWEAR CO,0.01,0.027388,0.031763322157382146
2021-03-31,38659,GNTX,GENTEX CORP,0.01,0.00817,0.03093225784443101
2021-03-31,10606,WTS,WATTS WATER TECHNOLOGIES INC,0.01,0.041344,0.030779896125686663
2021-03-31,89395,PNFP,PINNACLE FINANCIAL PARTNERS INC,0.01,0.092249,0.03045525153506808
2021-03-31,19679,GDRX,GOODRX HOLDINGS INC,0.01,-0.123567,0.030376978729988444
2021-03-31,18908,TXG,10X GENOMICS INC,0.01,0.016884,0.030286619020297372
2021-03-31,16505,BPOP,POPULAR INC,0.01,0.058159,0.029956452322438577
2021-03-31,15623,HLI,HOULIHAN LOKEY INC,0.01,0.051692,0.029940928446371768
2021-03-31,11369,UBSI,UNITED BANKSHARES INC,0.01,0.053198,0.029780891330292013
2021-03-31,16648,SNDR,SCHNEIDER NATIONAL INC,0.01,0.082566,0.02959641787672804
2021-03-31,76261,EXPO,EXPONENT INC,0.01,0.012157000000000001,0.029532046402431254
2021-03-31,68196,SEIC,S E I INVESTMENTS CO,0.01,0.088009,0.029285107836133282
2021-03-31,14694,GPRO,GOPRO INC,0.01,0.547845,0.02925246884124199
2021-03-31,68292,SIGI,SELECTIVE INSURANCE GROUP INC,0.01,0.069411,0.029252173970315275
2021-03-31,93264,IRWD,IRONWOOD PHARMACEUTICALS INC,0.01,0.211241,0.029164617790053082
2021-03-31,80223,BPFH,BOSTON PRIVATE FINL HLDGS INC,0.01,-0.032004,0.02904941355419382
2021-03-31,89946,AEL,AMERICAN EQUITY INVT LIFE HLDG C,0.01,0.141124,0.028774928113973967
2021-03-31,14487,KN,KNOWLES CORP,0.01,0.006226,0.028697171174697618
2021-03-31,77366,ELY,CALLAWAY GOLF CO,0.01,-0.042961,0.028655062557413444
2021-03-31,86719,EWBC,EAST WEST BANCORP INC,0.01,0.0227,0.028649478248085797
2021-03-31,59396,ORI,OLD REPUBLIC INTERNATIONAL CORP,0.01,0.141493,0.028414186719587804
2021-03-31,20057,VTRS,VIATRIS INC,0.01,-0.059286,0.028364237008436783
2021-03-31,77526,RNST,RENASANT CORP,0.01,0.058623,0.028095525427621733
2021-03-31,59408,BAC,BANK OF AMERICA CORP,0.01,0.120134,0.027948444923210032
2021-03-31,72726,STT,STATE STREET CORP,0.01,0.161578,0.027803584549869313
2021-03-31,16253,FHB,FIRST HAWAIIAN INC,0.01,-0.018671999999999998,0.027726059697636387
2021-03-31,18973,BRC,BRADY CORP,0.01,0.019817,0.02770913576618191
2021-03-31,58246,NTRS,NORTHERN TRUST CORP,0.01,0.112488,0.027648939467772787
2021-03-31,91234,MWA,MUELLER WATER PRODUCTS INC,0.01,0.077553,0.027643869644258297
2021-03-31,75603,CRUS,CIRRUS LOGIC INC,0.01,0.036779,0.02747793385536361
2021-03-31,93374,FAF,FIRST AMERICAN FINL CORP NEW,0.01,0.087936,0.027233249242866592
2021-03-31,13181,GWRE,GUIDEWIRE SOFTWARE INC,0.01,-0.084359,0.027211516438244897
2021-03-31,90162,GNW,GENWORTH FINANCIAL INC,0.01,0.064076,0.02715189292008754
2021-03-31,14414,SC,SANTANDER CONSUMER USA HLDGS INC,0.01,0.100012,0.0270733353701264
2021-03-31,19283,ARNC,ARCONIC CORP,0.01,0.158276,0.027060283027557808
2021-03-31,84389,SSB,SOUTH STATE CORP,0.01,-0.004465,0.026938404320074074
2021-03-31,79878,UFPI,U F P INDUSTRIES INC,0.01,0.243252,0.026923073029468236
2021-03-31,25081,CMA,COMERICA INC,0.01,0.063499,0.02690712136936238
2021-03-31,18485,PINS,PINTEREST INC,0.01,-0.081313,0.02690001747572574
2021-03-31,80034,SHOO,MADDEN STEVEN LTD,0.01,0.011093,0.026774552030531834
2021-03-31,13837,EVTC,EVERTEC INC,0.01,-0.043214999999999996,0.02661596717000602
2021-03-31,14889,CFG,CITIZENS FINANCIAL GROUP INC,0.01,0.016317,0.02648563366815919
2021-03-31,88648,TTMI,TTM TECHNOLOGIES INC,0.01,0.026885,0.02640338241587994
2021-03-31,17688,GSHD,GOOSEHEAD INSURANCE INC,0.01,-0.17263799999999999,0.026336210270074066
2021-03-31,89323,UCBI,UNITED COMMUNITY BANKS INC GA,0.01,0.037414,0.026319421623895466
2021-03-31,18940,PTON,PELOTON INTERACTIVE INC,0.01,-0.066683,0.026214874528959653
2021-03-31,85796,SCS,STEELCASE INC,0.01,0.032254,0.026088522804003672
2021-03-31,19794,U,UNITY SOFTWARE INC,0.01,-0.068038,0.02605424233393967
2021-03-31,84656,ALV,AUTOLIV INC,0.01,0.031084,0.02593668749845365
2021-03-31,19654,SNOW,SNOWFLAKE INC,0.01,-0.116618,0.025866355777055094
2021-03-31,23473,CINF,CINCINNATI FINANCIAL CORP,0.01,0.059545,0.025823691370615392
2021-03-31,85931,WDR,WADDELL & REED FINANCIAL INC,0.01,-0.0016209999999999998,0.025783602715672305
2021-03-31,76076,CSCO,CISCO SYSTEMS INC,0.01,0.152413,0.02571788037989385
2021-03-31,90550,DLB,DOLBY LABORATORIES INC,0.01,0.011138,0.025692157081621786
2021-03-31,82486,ERIE,ERIE INDEMNITY CO,0.01,-0.087553,0.02568581784218417
2021-03-31,16591,LAUR,LAUREATE EDUCATION INC,0.01,-0.011663,0.02559236125898699
2021-03-31,83509,FCN,F T I CONSULTING INC,0.01,0.223107,0.025585906072093597
2021-03-31,87034,LII,LENNOX INTERNATIONAL INC,0.01,0.116421,0.025544528061242598
2021-03-31,18552,RIDE,LORDSTOWN MOTORS CORP,0.01,-0.391444,0.025344168578692147
2021-03-31,13284,ALSN,ALLISON TRANSMISSION HLDGS INC,0.01,0.076714,0.025334796412427953
2021-03-31,57904,AFL,AFLAC INC,0.01,0.068672,0.02531764649530655
2021-03-31,71271,Y,ALLEGHANY CORP DE,0.01,-0.031183,0.02530576608492197
2021-03-31,75285,MAN,MANPOWERGROUP,0.01,0.047199,0.024920053717413047
2021-03-31,90715,ZUMZ,ZUMIEZ INC,0.01,-0.048386,0.024766383827796334
2021-03-31,37568,FELE,FRANKLIN ELECTRIC INC,0.01,0.051665,0.024633731467431665
2021-03-31,13924,EPZM,EPIZYME INC,0.01,-0.091789,0.02456604447528662
2021-03-31,13410,SUPN,SUPERNUS PHARMACEUTICALS INC,0.01,-0.025706,0.02455426884190425
2021-03-31,79824,FFIN,FIRST FINANCIAL BANKSHARES INC,0.01,0.049017,0.02453263557557316
2021-03-31,91356,HOMB,HOME BANCSHARES INC,0.01,0.106765,0.024223302806708265
2021-03-31,84172,NUS,NU SKIN ENTERPRISES INC,0.01,0.033385,0.02421408448758431
2021-03-31,10933,MKL,MARKEL CORP,0.01,0.046648,0.02401448204734807
2021-03-31,18064,FTDR,FRONTDOOR INC,0.01,0.026324,0.023923656802980618
2021-03-31,16921,ANGI,ANGI HOMESERVICES INC,0.01,-0.130171,0.0238702044741064
2021-03-31,89195,PFG,PRINCIPAL FINANCIAL GROUP INC,0.01,0.059711,0.02373547826255499
2021-03-31,13802,APAM,ARTISAN PARTNERS ASSET MGMT INC,0.01,0.098289,0.023660548601357682
2021-03-31,14440,TVTX,TRAVERE THERAPEUTICS INC,0.01,-0.189839,0.023652769954219253
2021-03-31,13318,YELP,YELP INC,0.01,0.034181,0.023616524627000604
2021-03-31,12068,ONB,OLD NATIONAL BANCORP,0.01,0.066713,0.023574917459483445
2021-03-31,89826,TCBI,TEXAS CAPITAL BANCSHARES INC,0.01,-0.069318,0.023510937171504438
2021-03-31,89800,NTGR,NETGEAR INC,0.01,0.027473,0.023481804594373993
2021-03-31,14325,TNDM,TANDEM DIABETES CARE INC,0.01,-0.08066,0.02346902300058653
2021-03-31,18961,SWTX,SPRINGWORKS THERAPEUTICS INC,0.01,-0.145059,0.023455433249452706
2021-03-31,18558,GOEV,CANOO INC,0.01,-0.29785,0.023325450382848723
2021-03-31,90011,MGLN,MAGELLAN HEALTH INC,0.01,-0.000884,0.023273946716784608
2021-03-31,86896,CBU,COMMUNITY BANK SYSTEM INC,0.01,0.08314200000000001,0.023266724445301975
2021-03-31,19338,SKLZ,SKILLZ INC,-0.01,-0.397686,-0.031224658274962413
2021-03-31,92035,CLNE,CLEAN ENERGY FUELS CORP,-0.01,0.053654,-0.03157215909373304
2021-03-31,13863,TXMD,THERAPEUTICSMD INC,-0.01,-0.118448,-0.031584907994825356
2021-03-31,16021,CDEV,CENTENNIAL RESOURCE DEVELOP INC,-0.01,0.060579,-0.03176857673617644
2021-03-31,13799,XONE,EXONE CO,-0.01,-0.080379,-0.03183914759357924
2021-03-31,89790,TELL,TELLURIAN INC,-0.01,-0.242745,-0.03195859210192982
2021-03-31,22323,ISR,ISORAY INC,-0.01,-0.221456,-0.032604747575098826
2021-03-31,10253,DSS,DOCUMENT SECURITY SYSTEMS INC,-0.01,0.022636,-0.032663970482260565
2021-03-31,16007,CDXC,CHROMADEX CORP,-0.01,-0.329532,-0.03317049117171617
2021-03-31,16290,FLGT,FULGENT GENETICS INC,-0.01,-0.04585,-0.0332234677028141
2021-03-31,91612,GSAT,GLOBALSTAR INC,-0.01,-0.237315,-0.03335419592941597
2021-03-31,88173,LXRX,LEXICON PHARMACEUTICALS INC,-0.01,-0.183615,-0.0334420995711252
2021-03-31,77902,CAKE,CHEESECAKE FACTORY INC,-0.01,0.064759,-0.033632952311797075
2021-03-31,90751,DBI,DESIGNER BRANDS INC,-0.01,0.393087,-0.033753544616154214
2021-03-31,78071,BIOL,BIOLASE INC,-0.01,-0.070904,-0.03437451687882969
2021-03-31,16250,ATOM,ATOMERA INC,-0.01,-0.124402,-0.03491207529151897
2021-03-31,89889,CIDM,CINEDIGM CORP,-0.01,0.19283,-0.035226036238772365
2021-03-31,89301,GME,GAMESTOP CORP NEW,-0.01,0.865709,-0.03569502042011393
2021-03-31,17326,KERN,AKERNA CORP,-0.01,-0.106718,-0.03580001655864532
2021-03-31,17821,SRRK,SCHOLAR ROCK HOLDING CORP,-0.01,-0.063613,-0.03611205478391573
2021-03-31,14556,WATT,ENERGOUS CORP,-0.01,-0.06883399999999999,-0.03633124701672817
2021-03-31,79586,FTEK,FUEL TECH INC,-0.01,-0.107982,-0.036365860570863835
2021-03-31,88462,SAVA,CASSAVA SCIENCES INC,-0.01,-0.074749,-0.036490297862046175
2021-03-31,15187,ZSAN,ZOSANO PHARMA CORP,-0.01,-0.031277,-0.03653765098172232
2021-03-31,15995,SENS,SENSEONICS HOLDINGS INC,-0.01,-0.228097,-0.037585141148852794
2021-03-31,15287,CRBP,CORBUS PHARMACEUTICALS HLD INC,-0.01,-0.096357,-0.03819109026893541
2021-03-31,18061,VCNX,VACCINEX INC,-0.01,-0.198952,-0.03897630393307447
2021-03-31,90029,DVAX,DYNAVAX TECHNOLOGIES CORP,-0.01,0.123402,-0.03919105299722356
2021-03-31,15075,EVFM,EVOFEM BIOSCIENCES INC,-0.01,-0.547831,-0.03924789308209587
2021-03-31,19621,AUVI,APPLIED UV INC,-0.01,-0.056684,-0.03940476397518488
2021-03-31,87337,PLUG,PLUG POWER INC,-0.01,-0.259225,-0.03972863582145406
2021-03-31,81741,SCKT,SOCKET MOBILE INC,-0.01,-0.18271,-0.0404039674988245
2021-03-31,12350,NETE,NET ELEMENT INC,-0.01,0.06223,-0.04112345770402284
2021-03-31,90978,SPWR,SUNPOWER CORP,-0.01,-0.037991,-0.04138392509103715
2021-03-31,16880,DMTK,DERMTECH INC,-0.01,-0.2389,-0.041435481308119505
2021-03-31,19919,STPK,STAR PEAK ENERGY TRANSITION CORP,-0.01,-0.222379,-0.04176133387694396
2021-03-31,13730,PBF,P B F ENERGY INC,-0.01,-0.003548,-0.04242267905826181
2021-03-31,15186,VUZI,VUZIX CORP,-0.01,0.351726,-0.04243644247308112
2021-03-31,15902,LMFA,L M FUNDING AMERICA INC,-0.01,-0.167769,-0.04275369915558145
2021-03-31,14107,TNXP,TONIX PHARMACEUTICALS HLDG CORP,-0.01,0.075603,-0.042922282191993524
2021-03-31,92688,SINO,SINO GLOBAL SHIPPING AMERICA LTD,-0.01,0.0030689999999999997,-0.04303071682341036
2021-03-31,17977,TLRY,TILRAY INC,-0.01,-0.06694,-0.04318124086842464
2021-03-31,16528,POLA,POLAR POWER INC,-0.01,0.080907,-0.04341235944258381
2021-03-31,16303,NOVN,NOVAN INC,-0.01,0.098565,-0.04377523625822327
2021-03-31,16400,PHUN,PHUNWARE INC,-0.01,-0.08336,-0.043851006634181
2021-03-31,90608,INUV,INUVO INC,-0.01,-0.037763,-0.043979908216472054
2021-03-31,16012,ISUN,ISUN INC,-0.01,-0.025574,-0.044197418040946054
2021-03-31,88208,CLSN,CELSION CORP,-0.01,-0.330124,-0.04431460614305162
2021-03-31,19956,CMLF,C M LIFE SCIENCES INC,-0.01,-0.255899,-0.044761953509778976
2021-03-31,16834,TYME,TYME TECHNOLOGIES INC,-0.01,-0.110027,-0.04505357235031688
2021-03-31,15493,AQMS,AQUA METALS INC,-0.01,-0.145597,-0.04508380897267922
2021-03-31,90031,ONCT,ONCTERNAL THERAPEUTICS INC,-0.01,0.274092,-0.0458164372784501
2021-03-31,82163,ADMP,ADAMIS PHARMACEUTICALS CORP,-0.01,-0.160741,-0.04595547608829835
2021-03-31,15775,ACRS,ACLARIS THERAPEUTICS INC,-0.01,0.131032,-0.046048830664478325
2021-03-31,92213,RIOT,RIOT BLOCKCHAIN INC,-0.01,0.217851,-0.046264497881623776
2021-03-31,92571,CEI,CAMBER ENERGY INC,-0.01,-0.284749,-0.04628380764553418
2021-03-31,14720,UAVS,AGEAGLE AERIAL SYSTEMS INC,-0.01,-0.227187,-0.04704150431022338
2021-03-31,19835,HOL,HOLICITY INC,-0.01,-0.154866,-0.04732561141255682
2021-03-31,75672,WWR,WESTWATER RESOURCES INC,-0.01,-0.125434,-0.047341963009284886
2021-03-31,18894,BCDA,BIOCARDIA INC,-0.01,0.11853,-0.04741966419234582
